,title,text,label
22507,アニメ　はなかっぱ「おねがい、はなかっぱ」「不思議の森の美女」,緑いっぱいの「やまびこ村」に、頭に花が咲くかっぱの家族が住んでいる。「はなかっぱ」の頭には「とりあえずの花」が咲いている。大人になるまで花は決まらず、いろいろな花を咲かすのだ。中でも食べると若返ると言われている「わか蘭」という花を狙って、黒羽屋蝶兵衛一味があの手この手で悪だくみ。やまびこ村はてんやわんやの大騒ぎ。今日はどんな花が咲くのか。「わか蘭」は咲くのか。そして、はなかっぱの花は何になるのか。,
22507,アニメ　はなかっぱ「おねがい、はなかっぱ」「不思議の森の美女」,緑いっぱいの「やまびこ村」に、頭に花が咲くかっぱの家族が住んでいる。「はなかっぱ」の頭には「とりあえずの花」が咲いている。大人になるまで花は決まらず、いろいろな花を咲かすのだ。中でも食べると若返ると言われている「わか蘭」という花を狙って、黒羽屋蝶兵衛一味があの手この手で悪だくみ。やまびこ村はてんやわんやの大騒ぎ。今日はどんな花が咲くのか。「わか蘭」は咲くのか。そして、はなかっぱの花は何になるのか。,
22508,コレナンデ商会「金曜セレクション・ピアノで勝つ！？」,人間とパペットによる“パペット音楽バラエティー”。ユーモアと音楽が大好きな店主・ジェイさんが営む雑貨店「コレナンデ商会」には、ちょっと変わった売り物ばかり。毎回お店に置かれた“モノ”をテーマに、お話と歌がつづられる。“どこにでもある日常”を、楽しい音楽と、くすっとした笑いに変えちゃう１０分間。出演：川平慈英　声の出演：えなりかずき・吉木りさ・北村岳子・阿澄佳奈　人形操演：人形劇・木ぐつの木,
22508,コレナンデ商会「金曜セレクション・ピアノで勝つ！？」,人間とパペットによる“パペット音楽バラエティー”。ユーモアと音楽が大好きな店主・ジェイさんが営む雑貨店「コレナンデ商会」には、ちょっと変わった売り物ばかり。毎回お店に置かれた“モノ”をテーマに、お話と歌がつづられる。“どこにでもある日常”を、楽しい音楽と、くすっとした笑いに変えちゃう１０分間。出演：川平慈英　声の出演：えなりかずき・吉木りさ・北村岳子・阿澄佳奈　人形操演：人形劇・木ぐつの木,
22508,コレナンデ商会「金曜セレクション・ピアノで勝つ！？」,人間とパペットによる“パペット音楽バラエティー”。ユーモアと音楽が大好きな店主・ジェイさんが営む雑貨店「コレナンデ商会」には、ちょっと変わった売り物ばかり。毎回お店に置かれた“モノ”をテーマに、お話と歌がつづられる。“どこにでもある日常”を、楽しい音楽と、くすっとした笑いに変えちゃう１０分間。出演：川平慈英　声の出演：えなりかずき・吉木りさ・北村岳子・阿澄佳奈　人形操演：人形劇・木ぐつの木,
22509,みいつけた！　金曜日,きょうは、だじゃれで遊ぶ「だじゃれのツボ」。コッシーとサボさんが、どっちが面白いだじゃれを言えるか勝負するよ。勝ち負けを決めるのはスイちゃん。お題は「海」。みんなもだじゃれにチャレンジしてみてね！「みんなのみいつけた！」ではテレビを見ているみんなから寄せられた「おもしろい発見」を紹介。うたは「ひみつのヒミコちゃん」をお届けします。,
22509,みいつけた！　金曜日,きょうは、だじゃれで遊ぶ「だじゃれのツボ」。コッシーとサボさんが、どっちが面白いだじゃれを言えるか勝負するよ。勝ち負けを決めるのはスイちゃん。お題は「海」。みんなもだじゃれにチャレンジしてみてね！「みんなのみいつけた！」ではテレビを見ているみんなから寄せられた「おもしろい発見」を紹介。うたは「ひみつのヒミコちゃん」をお届けします。,
22509,みいつけた！　金曜日,きょうは、だじゃれで遊ぶ「だじゃれのツボ」。コッシーとサボさんが、どっちが面白いだじゃれを言えるか勝負するよ。勝ち負けを決めるのはスイちゃん。お題は「海」。みんなもだじゃれにチャレンジしてみてね！「みんなのみいつけた！」ではテレビを見ているみんなから寄せられた「おもしろい発見」を紹介。うたは「ひみつのヒミコちゃん」をお届けします。,
22510,おかあさんといっしょ「あそびスペシャル５」,あそび特集５日目。遊ぶのが大好き！あそび～隊のお兄さんお姉さんといっしょに、お絵かきをして遊ぼう！きょうのうたは「つくっちゃオー！」「カモカモネ」ほか。ガラピコぷ～のお話もあるよ。びっくり新聞には世界のおともだちが登場。最後は「すわって　からだ☆ダンダン」で、からだを動かそう！,
22510,おかあさんといっしょ「あそびスペシャル５」,あそび特集５日目。遊ぶのが大好き！あそび～隊のお兄さんお姉さんといっしょに、お絵かきをして遊ぼう！きょうのうたは「つくっちゃオー！」「カモカモネ」ほか。ガラピコぷ～のお話もあるよ。びっくり新聞には世界のおともだちが登場。最後は「すわって　からだ☆ダンダン」で、からだを動かそう！,
22510,おかあさんといっしょ「あそびスペシャル５」,あそび特集５日目。遊ぶのが大好き！あそび～隊のお兄さんお姉さんといっしょに、お絵かきをして遊ぼう！きょうのうたは「つくっちゃオー！」「カモカモネ」ほか。ガラピコぷ～のお話もあるよ。びっくり新聞には世界のおともだちが登場。最後は「すわって　からだ☆ダンダン」で、からだを動かそう！,
22511,パッコロリン「もりの　じどうはんばいき」,「もりの　じどうはんばいき」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち,
22511,パッコロリン「もりの　じどうはんばいき」,「もりの　じどうはんばいき」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち,
22512,いないいないばあっ！　金曜日,「映像」と「音」で構成された、子どもたちの感覚を揺さぶるコーナーがいっぱい。「ボールの旅」では川へお出かけします。そのほか、うた「テトテトテトテトテ」、アニメ「まほうのクレヨン～どうぶつ」、体操「ピカピカブ～！」など。お子さんと一緒にお楽しみください。,
